"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 16, 2020","0.103880","0.100564","0.104940","0.099539","342.83M","3.29%"
"Nov 15, 2020","0.100569","0.104060","0.105254","0.098570","380.82M","-3.35%"
"Nov 14, 2020","0.104055","0.106323","0.107151","0.101548","545.70M","-2.14%"
"Nov 13, 2020","0.106334","0.104591","0.107957","0.104094","424.38M","1.70%"
"Nov 12, 2020","0.104560","0.105982","0.106585","0.102645","386.56M","-1.35%"
"Nov 11, 2020","0.105992","0.105973","0.108834","0.105493","424.73M","0.01%"
"Nov 10, 2020","0.105976","0.105338","0.109091","0.103784","485.03M","0.61%"
"Nov 09, 2020","0.105337","0.106566","0.107955","0.101415","563.63M","-1.16%"
"Nov 08, 2020","0.106568","0.101283","0.108283","0.099961","503.32M","5.21%"
"Nov 07, 2020","0.101291","0.109067","0.113717","0.099103","1.08B","-7.08%"
"Nov 06, 2020","0.109013","0.097533","0.109984","0.097063","756.24M","11.77%"
"Nov 05, 2020","0.097531","0.095449","0.098037","0.092084","545.76M","2.20%"
"Nov 04, 2020","0.095433","0.093604","0.096217","0.091690","504.11M","1.95%"
"Nov 03, 2020","0.093609","0.092265","0.094024","0.088180","463.60M","1.46%"
"Nov 02, 2020","0.092262","0.098099","0.099980","0.091632","479.67M","-5.95%"
"Nov 01, 2020","0.098099","0.092965","0.098583","0.092560","68.03M","5.51%"
"Oct 31, 2020","0.092976","0.093298","0.095420","0.092134","402.66M","-0.36%"
"Oct 30, 2020","0.093313","0.095421","0.095585","0.089665","573.50M","-2.21%"
"Oct 29, 2020","0.095417","0.098714","0.100683","0.094876","519.80M","-3.41%"
"Oct 28, 2020","0.098782","0.102614","0.103299","0.095362","559.72M","-3.74%"
"Oct 27, 2020","0.102617","0.103055","0.105602","0.101910","399.49M","-0.43%"
"Oct 26, 2020","0.103058","0.106380","0.107489","0.099073","455.16M","-3.10%"
"Oct 25, 2020","0.106351","0.107951","0.108742","0.106068","260.65M","-1.52%"
"Oct 24, 2020","0.107991","0.108073","0.109833","0.107344","328.29M","-0.07%"
"Oct 23, 2020","0.108070","0.110765","0.112048","0.105384","385.50M","-2.44%"
"Oct 22, 2020","0.110769","0.105922","0.112730","0.105199","517.21M","4.47%"
"Oct 21, 2020","0.106032","0.102270","0.108480","0.101372","582.73M","3.69%"
"Oct 20, 2020","0.102259","0.108583","0.108781","0.100856","635.03M","-5.93%"
"Oct 19, 2020","0.108700","0.107339","0.110980","0.106052","402.60M","1.27%"
"Oct 18, 2020","0.107334","0.105949","0.107595","0.105077","253.57M","1.28%"
"Oct 17, 2020","0.105979","0.104115","0.107202","0.103217","347.45M","1.90%"
"Oct 16, 2020","0.104006","0.106631","0.107323","0.102276","73.15M","-2.49%"
"Oct 15, 2020","0.106662","0.107068","0.107649","0.104608","449.88M","-0.38%"
"Oct 14, 2020","0.107069","0.109341","0.112313","0.105266","675.41M","-2.08%"
"Oct 13, 2020","0.109338","0.109524","0.114205","0.107717","864.29M","-0.17%"
"Oct 12, 2020","0.109521","0.106469","0.113370","0.102306","817.34M","2.86%"
"Oct 11, 2020","0.106476","0.104991","0.108958","0.104183","636.86M","1.44%"
"Oct 10, 2020","0.104963","0.101306","0.111131","0.101306","1.01B","3.60%"
"Oct 09, 2020","0.101318","0.096189","0.102510","0.094929","610.83M","5.34%"
"Oct 08, 2020","0.096178","0.093730","0.097064","0.089962","522.49M","2.61%"
"Oct 07, 2020","0.093734","0.092904","0.094388","0.089462","415.84M","0.89%"
"Oct 06, 2020","0.092907","0.097451","0.098575","0.091535","563.64M","-4.67%"
"Oct 05, 2020","0.097463","0.096825","0.099450","0.095921","506.97M","0.67%"
"Oct 04, 2020","0.096816","0.093280","0.097990","0.092082","403.64M","3.79%"
"Oct 03, 2020","0.093277","0.092777","0.095168","0.092182","373.34M","0.53%"
"Oct 02, 2020","0.092783","0.098009","0.100199","0.089856","794.85M","-5.33%"
"Oct 01, 2020","0.098012","0.101342","0.104468","0.095131","633.98M","-3.29%"
"Sep 30, 2020","0.101347","0.101088","0.101620","0.096810","519.54M","0.26%"
"Sep 29, 2020","0.101083","0.100382","0.103454","0.097492","627.55M","0.65%"
"Sep 28, 2020","0.100429","0.101307","0.106597","0.100125","788.73M","-0.85%"
"Sep 27, 2020","0.101292","0.095475","0.102416","0.094315","716.50M","6.11%"
"Sep 26, 2020","0.095459","0.096904","0.099749","0.092380","678.24M","-1.49%"
"Sep 25, 2020","0.096902","0.082542","0.098474","0.082355","1.17B","17.40%"
"Sep 24, 2020","0.082543","0.076589","0.083659","0.075605","641.68M","7.77%"
"Sep 23, 2020","0.076593","0.081464","0.082793","0.075622","493.21M","-5.98%"
"Sep 22, 2020","0.081468","0.079711","0.083327","0.079303","527.85M","2.22%"
"Sep 21, 2020","0.079702","0.089317","0.090123","0.077451","806.98M","-10.76%"
"Sep 20, 2020","0.089310","0.091413","0.092210","0.087595","385.33M","-2.31%"
"Sep 19, 2020","0.091420","0.091049","0.093130","0.090493","342.09M","0.38%"
"Sep 18, 2020","0.091073","0.094073","0.094098","0.089685","234.73M","-3.19%"
"Sep 17, 2020","0.094073","0.091446","0.094560","0.090811","539.47M","2.93%"
"Sep 16, 2020","0.091396","0.093106","0.093326","0.089651","637.88M","-1.83%"
"Sep 15, 2020","0.093098","0.096623","0.097920","0.092937","549.79M","-3.65%"
"Sep 14, 2020","0.096628","0.095039","0.097988","0.093097","552.29M","1.69%"
"Sep 13, 2020","0.095022","0.097656","0.099746","0.092596","452.10M","-2.70%"
"Sep 12, 2020","0.097661","0.096936","0.098429","0.094490","349.31M","0.75%"
"Sep 11, 2020","0.096932","0.097015","0.097517","0.093122","456.90M","-0.08%"
"Sep 10, 2020","0.097011","0.093323","0.099405","0.093268","579.55M","3.95%"
"Sep 09, 2020","0.093323","0.091022","0.095743","0.089296","459.46M","2.53%"
"Sep 08, 2020","0.091018","0.093568","0.096896","0.088509","725.15M","-2.73%"
"Sep 07, 2020","0.093569","0.092596","0.094117","0.086284","689.52M","1.05%"
"Sep 06, 2020","0.092594","0.089969","0.095560","0.085581","713.37M","2.92%"
"Sep 05, 2020","0.089965","0.101652","0.103858","0.086249","989.94M","-11.51%"
"Sep 04, 2020","0.101663","0.094784","0.103898","0.092762","1.24B","7.26%"
"Sep 03, 2020","0.094780","0.114942","0.116870","0.092752","982.10M","-17.54%"
"Sep 02, 2020","0.114942","0.124517","0.126365","0.110953","692.55M","-7.69%"
"Sep 01, 2020","0.124519","0.122456","0.127981","0.119112","647.01M","1.68%"
"Aug 31, 2020","0.122458","0.117500","0.126550","0.113127","805.51M","4.22%"
"Aug 30, 2020","0.117500","0.116248","0.118697","0.113740","438.73M","1.07%"
"Aug 29, 2020","0.116258","0.109279","0.117846","0.108214","430.43M","6.37%"
"Aug 28, 2020","0.109299","0.107191","0.111309","0.106064","498.13M","1.97%"
"Aug 27, 2020","0.107191","0.114404","0.115604","0.102238","734.80M","-6.31%"
"Aug 26, 2020","0.114404","0.112386","0.118123","0.110229","601.41M","1.79%"
"Aug 25, 2020","0.112389","0.123647","0.123944","0.105508","868.15M","-9.10%"
"Aug 24, 2020","0.123638","0.121384","0.126866","0.120054","403.13M","1.85%"
"Aug 23, 2020","0.121396","0.125265","0.125863","0.119502","365.80M","-3.09%"
"Aug 22, 2020","0.125262","0.122938","0.126172","0.118414","459.12M","1.90%"
"Aug 21, 2020","0.122929","0.133996","0.134235","0.121531","568.98M","-8.26%"
"Aug 20, 2020","0.133999","0.129631","0.134434","0.126065","465.46M","3.40%"
"Aug 19, 2020","0.129592","0.136966","0.138217","0.126564","632.39M","-5.39%"
"Aug 18, 2020","0.136970","0.140480","0.143867","0.134470","503.01M","-2.50%"
"Aug 17, 2020","0.140480","0.138800","0.144718","0.137387","652.12M","1.21%"
